,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Signal,MACD_Hist,RSI,WILLR,ADX,MOM
2018-06-21,226.39,228.43,224.5686,226.98,3094630.0,-2.5309,-2.5092,-0.0217,34.8618,-82.3488,23.7415,-6.47
2018-06-20,229.92,229.94,226.9618,227.82,2678291.0,-2.362,-2.5038,0.1418,36.2026,-86.249,23.3763,-4.41
2018-06-19,228.22,229.04,226.1603,228.32,3326561.0,-2.1975,-2.5392,0.3417,36.9889,-70.0849,23.5103,-0.02
2018-06-18,230.2,231.67,229.15,231.39,2327485.0,-2.0066,-2.6246,0.6181,42.2168,-48.3734,23.3306,1.5
2018-06-15,231.5,233.15,229.84,231.92,4738084.0,-2.0462,-2.7792,0.733,43.1955,-44.6252,23.8193,3.57
2018-06-14,235.87,235.89,232.59,233.65,2899565.0,-2.121,-2.9624,0.8414,46.4601,-32.3904,24.5135,7.77
2018-06-13,233.65,238.23,233.1,233.83,3637425.0,-2.3618,-3.1727,0.811,46.8018,-31.1174,25.968,4.67
2018-06-12,234.12,235.23,231.86,232.63,2079981.0,-2.653,-3.3755,0.7224,44.2639,-38.0261,27.6718,5.6
2018-06-11,234.62,235.16,233.585,234.09,1936809.0,-2.864,-3.5561,0.6921,46.7855,-39.7917,28.5861,-0.92
2018-06-08,233.0,234.2699,232.35,233.39,2253128.0,-3.2404,-3.7291,0.4888,45.4008,-44.0063,29.9955,-2.71
2018-06-07,233.89,235.92,232.54,233.45,2904959.0,-3.6023,-3.8513,0.249,45.495,-43.645,31.2381,-4.36
2018-06-06,229.85,232.58,229.36,232.23,2566410.0,-4.0179,-3.9136,-0.1044,43.272,-55.6403,32.6193,-5.77
2018-06-05,228.94,229.34,227.29,228.34,1986219.0,-4.3658,-3.8875,-0.4783,35.4811,-76.8392,33.0771,-9.36
2018-06-04,230.35,231.15,228.95,229.89,2133594.0,-4.3502,-3.7679,-0.5823,37.3806,-70.7956,32.4099,-7.11
2018-06-01,228.4,230.25,228.09,228.35,3330852.0,-4.4248,-3.6223,-0.8025,34.1271,-80.4497,31.9604,-10.75
2018-05-31,227.34,228.11,224.09,225.88,5334873.0,-4.2989,-3.4217,-0.8772,28.6023,-91.7852,31.1447,-15.08
2018-05-30,228.94,229.666,226.28,229.16,3348589.0,-3.8242,-3.2024,-0.6219,31.9016,-80.1534,29.4555,-12.4
2018-05-29,231.52,232.47,225.02,227.03,5323609.0,-3.4967,-3.0469,-0.4498,26.8109,-90.3643,27.909,-16.88
2018-05-25,235.0,236.12,234.28,235.01,1985610.0,-2.8109,-2.9345,0.1236,36.234,-88.8798,26.2435,-7.91
2018-05-24,236.6,237.17,233.65,236.1,2308658.0,-2.7072,-2.9654,0.2582,37.9247,-79.9673,25.9253,-7.34
2018-05-23,236.88,237.87,234.38,237.81,3114002.0,-2.6464,-3.0299,0.3835,40.6904,-59.3382,25.5826,-3.92
2018-05-22,238.7,240.699,237.98,238.0,2551478.0,-2.7044,-3.1258,0.4214,40.9989,-42.6407,25.3556,1.0
2018-05-21,239.1,240.07,237.32,237.7,1951741.0,-2.7585,-3.2312,0.4726,40.3357,-44.2641,25.8715,0.5
