,index,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Signal,MACD_Hist,RSI,WILLR,ADX,MOM,Labels,Price Diffs
3155,2006-01-13,84.99,86.01,84.6,85.5899,27725200.0,3.586,2.6256,0.9605,80.319,-5.0442,33.8751,14.1399,0,-11.35
3156,2006-01-12,84.97,86.4,83.62,84.291,45743200.0,3.1975,2.3855,0.8121,78.8354,-13.132,32.05,10.721,0,-7.85
3157,2006-01-11,83.84,84.8,82.59,83.9,53349800.0,2.7874,2.1824,0.6049,78.3799,-6.2241,30.0845,9.67,0,-6.59
3158,2006-01-10,76.25,81.89,75.83,80.86,81423900.0,2.2631,2.0312,0.2319,74.4023,-8.9177,28.2507,7.51,0,0.0
3159,2006-01-09,76.73,77.2,75.74,76.05,24108600.0,1.8706,1.9732,-0.1026,64.9202,-16.7638,26.8842,2.03,1,3.0
3160,2006-01-06,75.24,76.7,74.55,76.3,25159200.0,1.8322,1.9989,-0.1667,66.102,-6.2893,26.8481,2.8,1,7.3
3161,2006-01-05,74.83,74.9,73.75,74.38,16050800.0,1.7311,2.0405,-0.3095,61.045,-28.3688,27.0072,2.27,1,10.12
3162,2006-01-04,75.13,75.98,74.5,74.97,22128700.0,1.7722,2.1179,-0.3457,63.7591,-17.6883,27.9561,3.59,1,10.1
3163,2006-01-03,72.332,74.75,72.25,74.75,28829800.0,1.739,2.2043,-0.4653,63.1925,-13.6802,28.4942,3.64,1,11.37
3164,2005-12-30,70.91,72.43,70.34,71.89,22295100.0,1.6936,2.3207,-0.627,54.6294,-68.7861,29.6277,-0.29,1,12.25
3165,2005-12-29,73.78,73.82,71.42,71.45,17500900.0,1.9023,2.4774,-0.5751,53.0697,-77.264,31.7054,-0.56,1,4.41
3166,2005-12-28,74.44,74.76,73.32,73.57,14218400.0,2.1858,2.6212,-0.4354,62.7157,-36.4162,33.6758,-1.41,1,2.42
3167,2005-12-27,74.0,75.18,73.95,74.23,21092500.0,2.2999,2.73,-0.4301,66.1938,-23.6994,34.4016,-0.68,1,0.6
3168,2005-12-23,74.17,74.26,73.3,73.35,8209200.0,2.345,2.8376,-0.4926,63.7015,-40.6551,34.6519,-0.9805,1,0.45
3169,2005-12-22,73.91,74.49,73.6,74.02,13236100.0,2.458,2.9607,-0.5027,67.2043,-27.7457,35.3533,-0.06,1,0.9
3170,2005-12-21,72.6,73.61,72.54,73.5,16990600.0,2.4983,3.0864,-0.5881,65.851,-37.7649,35.8643,-0.45,0,-0.29
3171,2005-12-20,71.625,72.38,71.12,72.11,17111000.0,2.5663,3.2334,-0.6672,61.9542,-50.3759,36.8206,-1.94,0,-0.78
3172,2005-12-19,71.11,72.6,71.04,71.38,18903400.0,2.7573,3.4002,-0.643,59.7123,-51.3854,38.477,-0.44,1,0.38
3173,2005-12-16,72.14,72.3,71.06,71.11,23970400.0,3.0353,3.561,-0.5257,58.8801,-53.6375,40.2607,-1.52,1,2.26
3174,2005-12-15,72.68,72.8601,71.35,72.18,20041500.0,3.3734,3.6924,-0.319,63.7239,-40.4439,42.3308,0.5799,1,2.6
3175,2005-12-14,72.53,73.3,70.27,72.01,51811300.0,3.6471,3.7721,-0.1251,63.2782,-42.5401,44.3773,4.19,1,3.03
3176,2005-12-13,74.85,75.46,74.21,74.98,17636300.0,3.9606,3.8034,0.1572,79.0298,-5.4732,46.5812,6.88,0,-0.61
3177,2005-12-12,74.87,75.35,74.56,74.91,18749800.0,4.0007,3.7641,0.2366,78.9149,-4.0628,46.0563,5.25,0,-2.02
3178,2005-12-09,74.21,74.59,73.35,74.3305,19835800.0,4.0009,3.705,0.2959,77.988,-4.4959,45.1655,4.9905,0,-2.23
3179,2005-12-08,73.2,74.17,72.6,74.08,28231400.0,4.0019,3.631,0.3709,77.5926,-6.7507,44.3981,6.97,0,-1.56
3180,2005-12-07,74.23,74.46,73.12,73.95,24266600.0,3.9704,3.5383,0.4322,77.397,-7.9208,43.6793,7.43,0,-2.06
3181,2005-12-06,73.93,74.83,73.35,74.05,30608200.0,3.8858,3.4302,0.4556,77.8827,-6.644,42.4655,9.09,0,-2.0
3182,2005-12-05,71.95,72.53,71.49,71.82,20845400.0,3.7111,3.3163,0.3948,74.5792,-8.156,40.9682,7.26,0,-1.22
3183,2005-12-02,72.09,72.74,70.7,72.63,31991500.0,3.6612,3.2176,0.4436,78.5356,-0.9298,39.8482,8.11,1,3.51
3184,2005-12-01,68.95,71.73,68.81,71.6001,29031900.0,3.4618,3.1067,0.3551,77.1014,-1.2006,38.6421,6.6501,1,5.75
3185,2005-11-30,68.43,68.85,67.52,67.82,21274100.0,3.2618,3.018,0.2438,70.3488,-26.9486,37.5759,5.54,1,5.83
3186,2005-11-29,69.99,70.3,67.35,68.1,31836900.0,3.3439,2.957,0.3869,71.8052,-24.6269,37.2303,6.65,1,5.25
3187,2005-11-28,70.72,71.07,69.07,69.66,36375700.0,3.3716,2.8603,0.5113,80.4185,-11.6915,36.8582,8.12,1,4.05
3188,2005-11-25,67.66,69.54,67.5,69.34,14107600.0,3.1991,2.7325,0.4666,79.9607,-1.8993,35.0634,8.16,1,5.85
3189,2005-11-23,66.88,67.98,66.69,67.11,17351900.0,2.9649,2.6158,0.349,76.388,-9.699,33.4913,7.0,1,4.8
3190,2005-11-22,64.84,66.76,64.52,66.52,19295800.0,2.8499,2.5286,0.3213,75.3064,-3.0968,32.2278,6.62,1,6.18
3191,2005-11-21,64.82,65.19,63.72,64.96,18275400.0,2.7218,2.4483,0.2735,72.1773,-11.1111,31.2533,4.73,1,5.09
3192,2005-11-18,65.35,65.43,64.37,64.56,18748600.0,2.6775,2.3799,0.2976,71.3117,-14.6504,30.7809,3.41,1,3.15
3193,2005-11-17,65.59,65.88,64.25,64.52,24150200.0,2.6227,2.3055,0.3173,71.2286,-12.2192,29.6886,2.6701,1,3.1
3194,2005-11-16,63.15,65.06,63.09,64.95,28018400.0,2.5188,2.2261,0.2926,73.3498,-1.0101,28.5122,5.0,1,5.98
3195,2005-11-15,61.6,63.08,61.46,62.28,19172900.0,2.3057,2.153,0.1527,67.8252,-8.9787,27.5158,4.78,1,6.04
3196,2005-11-14,61.54,61.98,60.91,61.45,13211900.0,2.272,2.1148,0.1572,65.7774,-10.6748,27.1958,3.86,1,5.78
3197,2005-11-11,61.54,62.11,61.34,61.54,15194600.0,2.2805,2.0755,0.205,66.2017,-9.5706,27.3474,7.07,1,3.18
3198,2005-11-10,60.64,61.2,59.01,61.18,23762300.0,2.249,2.0243,0.2247,65.3721,-13.9877,27.1689,5.77,1,4.71
3199,2005-11-09,60.0,61.21,60.0,60.11,19747500.0,2.2127,1.9681,0.2447,62.8559,-27.1166,27.3822,3.08,1,4.37
3200,2005-11-08,59.95,60.38,59.1,59.9,16920200.0,2.2432,1.9069,0.3363,62.3574,-29.6933,26.8278,3.8,1,5.15
3201,2005-11-07,60.85,61.67,60.14,60.23,22815400.0,2.2708,1.8228,0.448,63.6029,-18.8119,26.5737,3.44,1,2.95
3202,2005-11-04,60.35,61.24,59.62,61.15,31358400.0,2.2395,1.7108,0.5286,67.0709,-10.5311,25.4379,5.49,1,1.84
3203,2005-11-03,60.26,62.32,60.07,61.8499,31585100.0,2.0732,1.5787,0.4945,69.7579,-4.2313,24.3691,5.7099,1,0.84
3204,2005-11-02,57.72,60.0,57.6,59.95,30609300.0,1.7596,1.4551,0.3045,66.361,-0.5688,22.8497,5.01,1,3.74
3205,2005-11-01,57.24,58.14,56.87,57.5,26774500.0,1.5271,1.3789,0.1481,61.1335,-7.2153,22.06,5.29,1,2.14
3206,2005-10-31,55.2,57.98,54.75,57.59,33601600.0,1.4576,1.3419,0.1157,61.4593,-3.8576,22.0933,4.15,1,5.25
3207,2005-10-28,56.04,56.43,54.17,54.47,27492400.0,1.3386,1.313,0.0256,53.4788,-31.8885,22.2131,0.47,1,4.93
3208,2005-10-27,56.99,57.01,55.41,55.41,14697900.0,1.4849,1.3066,0.1783,56.7673,-22.1878,23.2166,1.67,1,4.73
3209,2005-10-26,56.28,57.56,55.92,57.03,22556900.0,1.5542,1.262,0.2922,62.9632,-5.4696,23.2988,7.78,1,3.7
3210,2005-10-25,56.4,56.85,55.69,56.1,16611700.0,1.4553,1.189,0.2663,60.6752,-9.6597,22.9402,4.51,1,4.38
3211,2005-10-24,55.25,56.79,55.09,56.79,21776900.0,1.4024,1.1224,0.28,63.3723,-2.0856,22.9172,6.42,1,2.51
3212,2005-10-21,56.84,56.98,55.36,55.66,28454500.0,1.2444,1.0524,0.192,60.7169,-14.4896,22.9229,4.36,1,1.51
3213,2005-10-20,54.47,56.5,54.35,56.14,48491500.0,1.1396,1.0044,0.1352,62.5043,-4.1715,22.7205,4.44,1,0.4
3214,2005-10-19,52.07,54.96,51.21,54.94,36024400.0,0.9403,0.9706,-0.0303,59.7539,-5.4813,22.719,2.1599,1,2.96
3215,2005-10-18,53.25,53.95,52.2,52.21,21771000.0,0.7946,0.9782,-0.1836,52.374,-41.9786,23.4722,-1.54,1,3.21
3216,2005-10-17,53.98,54.23,52.68,53.44,22029800.0,0.8749,1.0241,-0.1491,56.7258,-25.5348,24.8446,-1.0,1,3.24
3217,2005-10-14,54.03,54.35,52.79,54.0,36984000.0,0.8395,1.0613,-0.2218,58.7909,-18.0481,26.0106,0.39,1,2.9
3218,2005-10-13,49.44,53.95,49.27,53.74,66627700.0,0.7251,1.1168,-0.3917,58.1338,-21.5241,27.1966,1.4,1,5.82
3219,2005-10-12,48.65,50.3,47.87,49.25,96338800.0,0.595,1.2147,-0.6197,43.7507,-81.5508,28.6708,-1.83,1,7.49
3220,2005-10-11,51.23,51.87,50.4,51.59,43781600.0,0.8774,1.3696,-0.4922,52.4749,-74.1617,29.2293,-1.85,1,3.95
3221,2005-10-10,51.84,51.91,50.28,50.37,18125200.0,0.9869,1.4927,-0.5058,47.3967,-98.2249,31.3997,-3.47,1,0.93
3222,2005-10-07,51.74,51.93,50.55,51.3,24210100.0,1.2365,1.6191,-0.3826,51.2749,-84.375,33.7371,-1.9,1,1.65
3223,2005-10-06,53.2,53.49,50.87,51.7,27054900.0,1.4424,1.7148,-0.2723,53.0072,-76.6807,36.2239,-0.2,1,1.81
3224,2005-10-05,54.33,54.36,52.75,52.7801,21813200.0,1.6435,1.7829,-0.1393,57.9129,-47.5907,38.6862,0.6701,1,0.04
3225,2005-10-04,54.95,55.35,53.64,53.75,19266400.0,1.7663,1.8177,-0.0514,62.7557,-26.5781,39.9126,0.56,0,-4.37
3226,2005-10-03,54.16,54.54,53.68,54.44,18126900.0,1.7986,1.8305,-0.0319,66.4251,-2.2945,40.4328,1.8,0,-5.81
3227,2005-09-30,52.33,53.65,51.88,53.61,18986900.0,1.7434,1.8385,-0.0951,64.0791,-18.1644,41.3898,2.4,0,-1.48
3228,2005-09-29,51.23,52.59,50.81,52.34,22744500.0,1.7321,1.8623,-0.1302,60.1198,-42.4474,42.894,2.47,0,-0.53
3229,2005-09-28,53.07,53.11,50.59,51.08,40198000.0,1.8218,1.8948,-0.073,55.6126,-66.5392,45.1417,1.47,0,-0.04
3230,2005-09-27,53.92,54.24,53.43,53.44,12203700.0,2.0381,1.9131,0.125,69.2187,-20.6642,47.5622,2.62,0,-2.56
3231,2005-09-26,54.03,54.56,53.32,53.84,19520100.0,2.0442,1.8819,0.1623,71.9907,-10.8434,47.3896,2.44,0,-0.57
3232,2005-09-23,52.1,53.5,51.84,53.2,19944900.0,1.9815,1.8413,0.1402,70.2188,-8.4022,47.2037,1.89,1,1.8
3233,2005-09-22,51.95,52.47,51.32,51.9,16561700.0,1.9378,1.8062,0.1316,66.1836,-24.8375,47.4434,2.12,1,2.36
3234,2005-09-21,52.96,53.05,51.86,52.11,15526700.0,1.9863,1.7733,0.213,67.5566,-22.0207,48.1944,3.43,1,0.02
3235,2005-09-20,52.99,53.81,52.92,53.19,29279600.0,1.9978,1.7201,0.2778,74.9855,-8.0311,48.3775,4.39,0,-2.11
3236,2005-09-19,51.05,52.89,51.05,52.64,27990400.0,1.8736,1.6506,0.2229,73.6134,-3.5868,47.2208,6.42,0,-0.46
3237,2005-09-16,50.23,51.21,49.95,51.21,21107300.0,1.7437,1.5949,0.1488,69.5856,-6.5934,46.2784,4.95,1,3.48
3238,2005-09-15,50.0,50.18,49.33,49.87,14827000.0,1.6982,1.5577,0.1405,64.9272,-27.6295,45.9605,2.98,1,3.99
3239,2005-09-14,51.18,51.19,49.462,49.61,16943800.0,1.7519,1.5226,0.2293,63.9318,-31.7111,46.1745,3.04,1,2.38
3240,2005-09-13,51.02,51.29,50.32,50.82,17603000.0,1.8214,1.4653,0.3561,72.8682,-12.7159,46.2104,4.98,1,1.0
3241,2005-09-12,51.1,51.63,50.58,51.4,16171300.0,1.7603,1.3762,0.3841,77.7025,-3.6107,44.9117,5.66,1,1.28
3242,2005-09-09,50.04,51.35,49.79,51.31,21987200.0,1.5978,1.2802,0.3176,77.4873,-0.6568,43.0772,5.25,1,3.13
3243,2005-09-08,49.35,50.12,49.14,49.78,25094300.0,1.3763,1.2008,0.1755,73.4408,-6.9959,41.1882,4.01,1,1.91
3244,2005-09-07,49.05,49.4,47.92,48.68,34395500.0,1.2293,1.1569,0.0723,69.8192,-17.3913,39.5822,2.94,1,2.03
3245,2005-09-06,46.69,48.88,46.55,48.8,29236400.0,1.1358,1.1389,-0.0031,70.7971,-2.2099,38.1537,2.93,1,2.78
3246,2005-09-02,46.3,46.8,46.12,46.22,7942100.0,0.9877,1.1396,-0.1519,59.4614,-57.1429,36.8547,0.39,1,3.34
3247,2005-09-01,47.0,47.17,46.09,46.26,12727400.0,1.047,1.1776,-0.1306,59.7956,-67.4267,36.775,-0.04,1,4.23
3248,2005-08-31,46.79,47.03,46.27,46.89,14391300.0,1.1034,1.2103,-0.1069,65.1501,-28.9738,36.6892,-0.26,1,4.31
3249,2005-08-30,45.99,46.79,45.92,46.57,18527200.0,1.0952,1.237,-0.1418,63.6133,-34.6457,36.286,0.32,1,3.87
3250,2005-08-29,45.27,46.031,45.26,45.84,9153400.0,1.1014,1.2724,-0.171,59.8641,-49.0157,36.0199,-1.84,1,3.88
3251,2005-08-26,46.11,46.34,45.36,45.74,9323500.0,1.1677,1.3152,-0.1475,59.331,-47.786,36.3093,-0.36,1,2.56
3252,2005-08-25,46.12,46.49,45.81,46.06,9866200.0,1.2454,1.3521,-0.1067,61.7686,-39.6853,36.4639,2.06,1,0.74
3253,2005-08-24,45.6,47.12,45.59,45.77,20431100.0,1.2939,1.3787,-0.0849,60.3995,-40.5705,35.9181,2.39,1,0.53
3254,2005-08-23,45.85,46.1,45.32,45.74,10557300.0,1.3665,1.4,-0.0335,60.2628,-41.046,35.3303,1.92,1,0.77
3255,2005-08-22,46.15,46.75,45.26,45.87,13847600.0,1.4423,1.4083,0.034,61.1116,-38.9857,35.3735,3.22,1,1.01
3256,2005-08-19,46.25,46.7,45.77,45.83,13448900.0,1.5049,1.3998,0.1051,60.9545,-39.6197,35.42,2.84,1,0.15
3257,2005-08-18,46.91,47.0,45.75,46.3,15805700.0,1.567,1.3736,0.1934,63.7657,-32.1712,34.7238,3.59,0,-0.49
3258,2005-08-17,46.4,47.44,46.37,47.15,17847300.0,1.5756,1.3252,0.2504,69.1189,-18.7005,33.9741,3.93,0,-1.01
3259,2005-08-16,47.39,47.5,46.21,46.25,19200800.0,1.4771,1.2626,0.2145,66.3406,-32.9635,32.2598,3.06,0,-0.4
3260,2005-08-15,46.48,48.33,46.45,47.68,38811700.0,1.4215,1.209,0.2126,76.4942,-10.3011,30.4136,4.93,0,-0.86
3261,2005-08-12,43.46,46.22,43.36,46.1,32715600.0,1.1843,1.1558,0.0285,72.1156,-2.8571,28.0888,3.45,1,1.96
3262,2005-08-11,43.39,44.12,43.25,44.0,9713700.0,1.0252,1.1487,-0.1235,63.7911,-16.4557,26.4826,0.2,1,2.01
3263,2005-08-10,44.0,44.39,43.31,43.38,12890900.0,1.021,1.1796,-0.1585,60.5636,-42.616,26.2333,-0.61,1,2.46
3264,2005-08-09,42.93,43.89,42.91,43.82,13601400.0,1.064,1.2192,-0.1552,64.3431,-23.7288,25.864,0.19,1,2.84
3265,2005-08-08,43.0,43.25,42.61,42.65,6299400.0,1.0585,1.258,-0.1995,57.8478,-73.3051,25.9164,-1.16,1,3.76
3266,2005-08-05,42.49,43.36,42.02,42.99,8640400.0,1.1553,1.3079,-0.1526,60.8383,-41.994,26.6185,-1.01,1,4.19
3267,2005-08-04,42.98,43.0,42.29,42.71,9618000.0,1.2273,1.3461,-0.1187,59.2264,-50.4532,27.3745,-0.58,1,4.16
3268,2005-08-03,43.19,43.31,42.77,43.22,9225800.0,1.33,1.3757,-0.0457,63.6579,-29.5918,28.5569,-0.41,1,0.59
3269,2005-08-02,42.89,43.5,42.61,43.19,10602700.0,1.3897,1.3872,0.0026,63.5088,-28.6747,29.1696,0.0,1,0.64
3270,2005-08-01,42.6,43.08,42.08,42.75,11223200.0,1.4488,1.3865,0.0623,61.3486,-25.1543,29.8293,1.26,1,1.23
3271,2005-07-29,43.56,44.38,42.26,42.65,20074300.0,1.548,1.371,0.177,60.8596,-26.6975,30.915,1.1,1,0.65
3272,2005-07-28,43.96,44.0,43.3,43.8,8975400.0,1.6622,1.3267,0.3355,70.3655,-7.3846,31.8611,3.05,0,-0.69
3273,2005-07-27,43.83,44.07,42.67,43.99,10133900.0,1.6668,1.2428,0.4239,72.0931,-4.2584,31.4632,5.64,0,-0.65
3274,2005-07-26,44.01,44.11,43.36,43.63,9592600.0,1.629,1.1368,0.4921,70.8332,-8.6898,31.0346,5.39,0,-1.07
3275,2005-07-25,43.99,44.28,43.73,43.81,10522400.0,1.5937,1.0138,0.5798,72.3497,-6.2834,29.5454,5.71,0,-0.96
3276,2005-07-22,43.44,44.0,43.39,44.0,10753800.0,1.5071,0.8688,0.6382,73.9004,-0.5305,27.3513,5.75,0,-0.78
3277,2005-07-21,43.7,44.04,42.9,43.29,14438000.0,1.3553,0.7093,0.6461,71.8033,-9.6774,25.1085,5.66,0,-0.82
3278,2005-07-20,42.86,43.8,42.65,43.63,16192700.0,1.2142,0.5478,0.6665,74.4639,-2.2636,22.6931,6.24,0,-0.39
3279,2005-07-19,41.52,43.23,41.07,43.19,23966500.0,0.9819,0.3812,0.6007,73.2739,-0.5626,20.1864,5.21,1,2.23
3280,2005-07-18,41.41,42.1,41.37,41.49,20939200.0,0.7158,0.231,0.4848,67.9085,-10.2007,17.7156,4.99,1,1.3
3281,2005-07-15,40.97,41.57,40.46,41.55,24560100.0,0.5388,0.1098,0.429,68.3583,-7.8098,15.5661,4.74,1,2.9
3282,2005-07-14,40.79,42.01,40.23,40.75,74859300.0,0.299,0.0025,0.2965,65.532,-21.3922,13.5216,4.38,1,3.5
3283,2005-07-13,38.29,38.5,37.9,38.35,24458400.0,0.0701,-0.0716,0.1417,54.1147,-39.071,11.3197,1.04,1,5.49
3284,2005-07-12,38.23,38.4,37.91,38.24,13822800.0,0.0212,-0.107,0.1282,53.4586,-42.0765,11.5526,1.14,1,4.99
3285,2005-07-11,38.37,38.65,37.78,38.1,13885300.0,-0.0304,-0.1391,0.1087,52.6586,-45.9016,11.9142,0.34,1,4.87
3286,2005-07-08,37.87,38.28,37.47,38.25,10383400.0,-0.0814,-0.1662,0.0848,53.5748,-41.8033,12.3037,-0.64,1,3.6
3287,2005-07-07,36.81,37.76,36.8,37.63,13704400.0,-0.1607,-0.1874,0.0268,50.2527,-58.7432,13.1015,-0.92,1,4.57
3288,2005-07-06,37.78,38.16,37.2,37.39,14093800.0,-0.1964,-0.1941,-0.0023,48.9393,-65.3005,13.6996,-0.47,1,3.26
3289,2005-07-05,36.6,38.15,36.5,37.98,16223900.0,-0.2146,-0.1936,-0.0211,52.0778,-49.1803,14.7501,0.37,1,3.73
3290,2005-07-01,36.83,36.97,36.29,36.5,8928600.0,-0.2949,-0.1883,-0.1066,43.662,-81.3896,15.8715,-1.81,1,1.61
3291,2005-06-30,36.61,37.16,36.31,36.81,14942500.0,-0.2424,-0.1616,-0.0807,45.2061,-73.6973,15.8021,-1.17,1,1.6
3292,2005-06-29,37.23,37.29,36.12,36.37,16012800.0,-0.2034,-0.1414,-0.0619,42.5274,-80.0469,15.744,-0.76,1,1.66
3293,2005-06-28,37.49,37.59,37.17,37.31,12510700.0,-0.1058,-0.126,0.0201,47.0947,-57.9812,15.6815,1.31,1,0.3
3294,2005-06-27,36.84,38.1,36.68,37.1,21434700.0,-0.0755,-0.131,0.0555,45.8892,-62.9108,16.4761,1.2,1,0.12
3295,2005-06-24,39.09,39.12,37.68,37.76,14668200.0,-0.0143,-0.1449,0.1306,49.1582,-47.4178,17.3318,1.95,0,-0.48
3296,2005-06-23,38.83,39.78,38.65,38.89,24080500.0,-0.0032,-0.1775,0.1744,55.4368,-20.892,18.1743,1.24,0,-2.15
3297,2005-06-22,38.26,38.6,38.14,38.55,15175900.0,-0.104,-0.2211,0.1171,53.7877,-2.5723,18.0533,1.63,0,-1.85
3298,2005-06-21,37.7,38.19,37.38,37.86,13233100.0,-0.1965,-0.2504,0.0539,50.3236,-51.25,18.9442,1.32,0,-1.07
3299,2005-06-20,37.85,38.09,37.45,37.61,11561300.0,-0.2415,-0.2639,0.0223,49.0383,-60.1145,20.3093,-0.31,0,-1.33
3300,2005-06-17,38.48,38.54,37.83,38.31,21290200.0,-0.27,-0.2695,-0.0006,52.575,-46.7557,21.8654,0.07,0,-0.66
3301,2005-06-16,37.19,38.08,36.82,37.98,19559800.0,-0.3737,-0.2693,-0.1044,51.0289,-53.3207,23.1859,-2.06,0,-0.14
3302,2005-06-15,36.87,37.3,36.3,37.13,20119400.0,-0.467,-0.2432,-0.2238,46.8876,-70.2952,24.9144,-3.17,1,1.38
3303,2005-06-14,36.01,36.15,35.75,36.0,12423100.0,-0.4928,-0.1873,-0.3055,40.6968,-91.1439,26.0146,-3.7593,1,2.9
3304,2005-06-13,35.89,36.61,35.82,35.9,15563300.0,-0.4035,-0.1109,-0.2926,40.1233,-92.9889,25.8772,-4.66,1,2.32
3305,2005-06-10,37.4,37.4,35.52,35.81,24247600.0,-0.2734,-0.0378,-0.2356,39.6354,-94.6494,25.7784,-4.93,1,1.86
3306,2005-06-09,37.0,37.94,36.8188,37.65,13937700.0,-0.0942,0.0212,-0.1154,46.8882,-73.2739,25.6721,-2.13,1,0.63
3307,2005-06-08,36.63,37.25,36.57,36.92,14428800.0,-0.0515,0.05,-0.1015,43.0489,-77.907,26.4831,-2.78,1,1.26
3308,2005-06-07,37.6,37.73,36.45,36.54,26616600.0,0.078,0.0754,0.0027,40.987,-73.9496,26.5708,-3.22,1,0.37
3309,2005-06-06,38.33,38.63,37.56,37.92,28998800.0,0.281,0.0747,0.2063,46.6871,-47.1875,26.6653,0.37,0,-1.26
3310,2005-06-03,38.16,38.58,37.77,38.24,34173900.0,0.3954,0.0231,0.3723,48.1283,-42.1217,27.5729,0.69,0,-2.02
3311,2005-06-02,40.05,40.32,39.6,40.04,13356200.0,0.5031,-0.0699,0.5731,57.3802,-13.1004,28.7159,4.2,0,-3.78
3312,2005-06-01,39.89,40.76,39.86,40.3,16207600.0,0.45,-0.2132,0.6632,58.8988,-9.2219,30.1764,4.94,0,-4.34
3313,2005-05-31,40.66,40.74,39.58,39.7593,14435900.0,0.3492,-0.379,0.7282,56.6851,-15.0792,31.4529,4.2093,0,-2.76
3314,2005-05-27,40.64,40.79,40.01,40.56,11286000.0,0.2706,-0.5611,0.8316,61.2191,-4.8531,32.8443,5.79,0,-3.44
3315,2005-05-26,40.025,40.94,38.8,40.74,18768600.0,0.0847,-0.769,0.8537,62.2587,-2.5543,33.8818,6.61,0,-2.35
3316,2005-05-25,39.5,39.95,39.32,39.78,14143100.0,-0.1721,-0.9824,0.8103,58.7935,-3.0523,34.9992,4.17,0,-1.76
3317,2005-05-24,39.45,39.99,39.03,39.7,21195000.0,-0.3997,-1.185,0.7853,58.4986,-4.2151,36.9296,3.28,0,-1.26
3318,2005-05-23,37.85,39.9,37.85,39.76,37234800.0,-0.6761,-1.3813,0.7052,58.7916,-2.0619,39.0085,2.79,1,1.75
3319,2005-05-20,37.25,37.65,37.19,37.55,16166100.0,-1.0253,-1.5576,0.5323,50.2737,-2.8446,41.3117,0.31,1,2.67
3320,2005-05-19,35.8,37.68,35.78,37.55,28327200.0,-1.231,-1.6906,0.4597,50.2737,-2.8446,43.2682,0.87,1,3.8
3321,2005-05-18,35.5,37.56,34.99,35.84,22740100.0,-1.4756,-1.8056,0.33,42.3193,-38.6517,45.3752,-1.31,1,5.02
3322,2005-05-17,35.14,35.46,34.54,35.36,21012300.0,-1.5923,-1.8881,0.2958,39.8097,-48.1567,47.5304,-0.85,1,4.26
3323,2005-05-16,34.56,35.71,34.53,35.55,16939100.0,-1.6692,-1.962,0.2928,40.4567,-43.7788,47.486,-0.88,1,4.79
3324,2005-05-13,34.2,35.23,34.07,34.77,25096900.0,-1.7624,-2.0352,0.2729,36.5241,-62.2727,47.4382,-1.29,1,4.96
3325,2005-05-12,35.42,35.59,34.0,34.13,34651500.0,-1.7763,-2.1034,0.3272,33.1608,-76.8182,46.7663,-1.41,1,3.85
3326,2005-05-11,35.24,35.67,33.11,35.61,72927900.0,-1.703,-2.1852,0.4822,37.4182,-43.1818,46.0428,-0.34,1,4.08
3327,2005-05-10,36.67,37.25,36.33,36.42,15723700.0,-1.7355,-2.3058,0.5703,40.03,-41.7625,45.2636,0.23,0,-0.55
3328,2005-05-09,37.24,37.45,36.75,36.97,12703400.0,-1.8341,-2.4483,0.6143,41.8728,-27.1127,45.8181,-0.01,0,-1.76
3329,2005-05-06,36.89,37.33,36.79,37.24,11651700.0,-1.9893,-2.6019,0.6126,42.7704,-17.6056,46.6663,1.74,0,-2.25
3330,2005-05-05,37.25,37.27,36.47,36.68,13834500.0,-2.1859,-2.7551,0.5691,40.3061,-28.3422,47.4328,-0.46,0,-1.94
3331,2005-05-04,36.11,37.2,36.1,37.15,16006300.0,-2.3481,-2.8973,0.5492,41.7056,-15.7754,48.1885,1.64,0,-2.03
3332,2005-05-03,36.4,36.74,36.03,36.21,17740700.0,-2.5688,-3.0347,0.4658,37.6873,-63.0435,48.9258,-0.88,0,-2.03
3333,2005-05-02,36.21,36.65,36.02,36.43,16640000.0,-2.7175,-3.1511,0.4337,38.2604,-72.97,49.2276,0.81,0,-2.91
3334,2005-04-29,36.15,36.23,35.22,36.06,23986800.0,-2.89,-3.2595,0.3695,36.7584,-77.5843,49.4583,0.71,1,1.11
3335,2005-04-28,36.29,36.34,35.24,35.54,20539500.0,-3.0306,-3.3519,0.3213,34.6847,-84.9756,49.2788,-1.72,1,1.51
3336,2005-04-27,35.89,36.36,35.51,35.95,21924600.0,-3.113,-3.4322,0.3193,35.5378,-81.3397,49.0917,-5.09,1,1.28
3337,2005-04-26,36.78,37.51,36.12,36.19,28946700.0,-3.2146,-3.5121,0.2975,36.0194,-79.0431,48.9703,-6.47,1,0.35
3338,2005-04-25,36.49,37.02,36.11,36.98,26659300.0,-3.3219,-3.5864,0.2645,37.5758,-71.4833,49.0196,-4.94,0,-0.01
3339,2005-04-22,36.8,37.0,34.9,35.5,29968900.0,-3.4911,-3.6526,0.1615,32.5021,-85.6459,48.6543,-8.24,1,1.13
3340,2005-04-21,36.4,37.19,35.9,37.14,27128300.0,-3.5055,-3.6929,0.1874,35.4684,-69.9522,48.2445,-6.42,1,0.12
3341,2005-04-20,37.66,37.74,35.44,35.51,33754700.0,-3.6399,-3.7398,0.0999,29.533,-85.5502,48.0476,-6.82,0,-0.22
3342,2005-04-19,36.6,37.44,35.87,37.09,38630100.0,-3.5926,-3.7647,0.1722,32.1986,-70.4306,47.8356,-4.8,0,-0.63
