Date,Open,High,Low,Close,Volume,WillR%,RSI,MOM,Hist,Signal,MACD,CLASS LABEL
10/21/2014,103.02,103.02,101.27,102.47,94623904,-7.0153,57.1981,3.72,0.2269,-0.723,-0.496,1
10/20/2014,98.315,99.96,98.22,99.76,77517279,-36.3889,49.2946,0.14,-0.0538,-0.7797,-0.8334,1
10/17/2014,97.5,99,96.81,97.67,68179688,-65.4167,41.5677,-1.95,-0.2098,-0.7662,-0.9761,1
10/16/2014,95.55,97.72,95.41,96.26,72154523,-85,35.4008,-3.64,-0.2173,-0.7138,-0.9311,0
10/15/2014,97.97,99.15,95.18,97.54,100933600,-67.2222,38.8578,-1.64,-0.0572,-0.6595,-0.7167,0
10/14/2014,100.39,100.52,98.57,98.75,63688562,-77.897,42.5009,-2,0.0823,-0.6451,-0.5628,0
10/13/2014,101.33,101.78,99.81,99.81,53583368,-59.2593,46.0099,-0.3,0.1842,-0.6657,-0.4815,0
10/10/2014,100.69,102.03,100.3,100.73,66331592,-42.3372,49.2896,-0.02,0.2332,-0.7118,-0.4786,0
10/9/2014,101.54,102.38,100.61,101.02,77376525,-36.7816,50.3399,3.15,0.2085,-0.7701,-0.5616,1
10/8/2014,98.76,101.11,98.31,100.8,57404674,-40.9962,49.5831,-0.95,0.1333,-0.8222,-0.6889,1
10/7/2014,99.43,100.12,98.73,98.75,42094183,-80.2682,41.9252,-3.89,0.0365,-0.8555,-0.819,0
10/6/2014,99.95,100.65,99.42,99.62,37051182,-63.6015,44.5945,-1.44,0.1002,-0.8646,-0.7644,0
10/3/2014,99.44,100.21,99.04,99.62,43469585,-63.6015,44.5945,-1.34,0.1175,-0.8897,-0.7722,0
10/2/2014,99.27,100.22,98.04,99.9,47757828,-59.0994,45.3966,-1.89,0.1482,-0.9191,-0.7709,1
10/1/2014,100.59,100.69,98.7,99.18,51491286,-72.6079,42.9464,-2.4,0.1696,-0.9561,-0.7865,0
9/30/2014,100.81,101.54,100.53,100.75,55264139,-43.152,47.2384,-0.11,0.2769,-0.9985,-0.7217,1
9/29/2014,98.65,100.435,98.63,100.11,49766312,-55.1595,45.164,-1.52,0.2795,-1.0677,-0.7883,0
9/26/2014,98.53,100.75,98.4,100.75,62370501,-33.5735,46.8753,-0.91,0.3409,-1.1376,-0.7967,1
9/25/2014,100.51,100.71,97.72,97.87,99565849,-75.072,36.8815,-3.56,0.3618,-1.2228,-0.861,0
9/24/2014,102.16,102.85,101.2,101.75,59725174,-19.1643,48.2323,0.75,0.676,-1.3133,-0.6373,0
9/23/2014,100.6,102.94,100.54,102.64,63347200,-6.3401,51.6158,4.65,0.7447,-1.4823,-0.7376,1
9/22/2014,101.8,102.14,100.58,101.06,52722000,-30.3116,45.2889,2.7,0.723,-1.6685,-0.9455,1
9/19/2014,102.29,102.35,100.88,100.96,70838500,-36.5789,44.8652,1.99,0.813,-1.8492,-1.0362,0
9/18/2014,101.93,102.35,101.56,101.79,37023900,-25.6579,47.7131,3.67,0.9258,-2.0525,-1.1267,1
9/17/2014,101.27,101.8,100.5922,101.58,60892400,-28.4211,46.9216,2.64,0.9735,-2.2839,-1.3104,1
9/16/2014,99.8,101.26,98.89,100.86,66818200,-37.8947,44.2337,-2.44,1.0229,-2.5273,-1.5044,0
9/15/2014,102.81,103.05,101.44,101.63,61216500,-27.7632,46.5759,-0.87,1.1263,-2.783,-1.6568,0
9/12/2014,101.21,102.19,101.08,101.66,62626100,-27.3684,46.6653,-0.59,1.159,-3.0646,-1.9056,1
9/11/2014,100.41,101.44,99.62,101.43,62353100,-30.3947,45.9265,-0.7,1.1558,-3.3543,-2.1985,1
9/10/2014,98.01,101.11,97.76,101,100741900,-36.0526,44.594,0.111,1.1263,-3.6433,-2.517,1
9/9/2014,99.08,103.08,96.14,97.99,189560600,-75.6579,34.0271,-3.55,1.0817,-3.9249,-2.8431,0
9/8/2014,99.3,99.31,98.05,98.36,46277800,-90.4202,34.7844,-2.96,1.2837,-4.1953,-2.9116,0
9/5/2014,98.8,99.39,98.31,98.97,58353200,-80.1681,36.0112,-1.61,1.522,-4.5162,-2.9942,1
9/4/2014,98.85,100.09,97.79,98.12,85594800,-81.686,32.9514,-2.45,1.7785,-4.8967,-3.1183,0
9/3/2014,103.1,103.2,98.58,98.94,125233100,-69.1643,34.426,-1.59,2.1967,-5.3413,-3.1447,0
9/2/2014,103.06,103.74,102.72,103.3,53491400,-5.7143,44.1898,4.14,2.6743,-5.8905,-3.2162,1
8/29/2014,102.86,102.9,102.2,102.5,44567000,-5.487,41.356,4.52,2.8546,-6.5591,-3.7045,1
8/28/2014,101.59,102.78,101.56,102.25,68389800,-6.6713,40.479,4.75,3.0802,-7.2727,-4.1925,1
8/27/2014,101.02,102.57,100.7,102.13,46827400,-4.7363,40.0796,4.89,3.3138,-8.0428,-4.729,1
8/26/2014,101.42,101.5,100.86,100.889,33119800,-14.4094,35.9525,4.919,3.5386,-8.8712,-5.3327,0
8/25/2014,101.79,102.17,101.28,101.54,40144700,-7.0866,37.2006,5.55,3.8566,-9.7559,-5.8993,1
8/22/2014,100.29,101.47,100.19,101.32,44102400,-1.8315,36.509,6.58,4.1171,-10.72,-6.6029,1
8/21/2014,100.57,100.94,100.11,100.58,33421900,-6.5301,34.2471,6.1,4.3667,-11.7493,-7.3826,1
8/20/2014,100.44,101.09,99.95,100.57,52612800,-6.6581,34.2177,5.61,4.6459,-12.8409,-8.1951,1
8/19/2014,99.41,100.68,99.32,100.53,69274700,-2.027,34.1083,5.41,4.8906,-14.0024,-9.1118,1
8/18/2014,98.49,99.37,97.98,99.16,47572000,-3.4483,30.4266,3.57,5.0797,-15.2251,-10.1453,1
8/15/2014,97.9,98.19,96.86,97.98,48951000,-23.7013,27.172,1.85,5.3176,-16.495,-11.1774,1
8/14/2014,97.33,97.57,96.8,97.5,28116000,-31.4935,25.8621,1.9,5.6125,-17.8244,-12.2119,1
8/13/2014,96.15,97.24,96.04,97.24,31916000,-35.7143,25.1852,-0.91,5.9216,-19.2275,-13.3059,1
8/12/2014,96.04,96.88,95.61,95.97,33795000,-56.3312,21.9533,-2.41,6.2257,-20.7079,-14.4822,0
8/11/2014,95.27,96.08,94.8355,95.99,36585000,-56.0065,21.9672,-3.03,6.6207,-22.2643,-15.6436,1
8/8/2014,94.26,94.82,93.28,94.74,41865000,-76.2987,18.9956,-2.931,7.019,-23.9195,-16.9005,1
8/7/2014,94.93,95.95,94.1,94.48,46711000,-86.7133,18.3954,-2.55,7.5426,-25.6743,-18.1317,0
8/6/2014,94.75,95.48,94.71,94.96,38558000,-69.7819,18.632,-2.23,8.147,-27.5599,-19.4129,0
8/5/2014,95.36,95.68,94.36,95.12,55933000,-62.8821,18.7065,0.4,8.782,-29.5967,-20.8146,0
8/4/2014,96.37,96.58,95.17,95.59,39958000,-56.0408,18.9128,1.651,9.4748,-31.7922,-22.3173,0
8/1/2014,94.9,96.62,94.81,96.13,48511000,-48.1805,19.1379,1.7,10.2023,-34.1609,-23.9586,1
7/31/2014,97.16,97.45,95.33,95.6,56843000,-55.8952,18.2511,2.5101,10.9516,-36.7115,-25.7599,0
7/30/2014,98.44,98.7,97.67,98.15,33010000,-18.7773,19.1914,3.37,11.8191,-39.4494,-27.6303,0
7/29/2014,99.33,99.44,98.25,98.38,43143000,-15.4294,19.2746,3.06,12.5287,-42.4042,-29.8754,0
7/28/2014,97.82,99.24,97.55,99.02,55318000,-3.2984,19.4929,2.57,13.2065,-45.5363,-32.3299,1
7/25/2014,96.85,97.84,96.64,97.671,43469000,-3.936,17.6679,2.451,13.7804,-48.8379,-35.0576,1
7/24/2014,97.035,97.32,96.42,97.03,45729000,-16.0075,16.8361,1.995,14.3912,-52.283,-37.8918,0
7/23/2014,95.42,97.88,95.17,97.19,92918000,-12.9944,16.8756,1.8,14.9879,-55.8808,-40.8929,1
7/22/2014,94.68,94.89,94.12,94.72,55197000,-52.5386,13.9814,-0.63,15.4829,-59.6278,-44.1449,1
7/21/2014,94.99,95,93.72,93.939,39079000,-69.7792,13.093,-2.029,16.0965,-63.4986,-47.402,0
7/18/2014,93.62,94.74,93.02,94.43,49988000,-53.2934,13.1724,0.4,16.7324,-67.5227,-50.7903,1
7/17/2014,95.03,95.279,92.57,93.0899,57298000,-63.3507,11.8167,-0.3901,17.2796,-71.7058,-54.4262,0
7/16/2014,96.97,97.1,94.74,94.78,53502000,-31.7808,12.0368,1.26,17.8869,-76.0257,-58.1388,0
7/15/2014,96.8,96.85,95.03,95.32,45477900,-21.6851,12.1037,2.39,18.2936,-80.4974,-62.2038,0
7/14/2014,95.86,96.89,95.65,96.45,42810000,-6.0773,12.2358,4.47,18.5283,-85.0708,-66.5425,1
7/11/2014,95.36,95.89,94.8625,95.22,34018000,-22.0979,11.2568,4.32,18.4755,-89.7029,-71.2275,1
7/10/2014,93.76,95.55,93.52,95.035,39686000,-24.6853,11.1183,4.675,18.2759,-94.3218,-76.0458,0
7/9/2014,95.44,95.95,94.76,95.39,36436000,-19.7203,11.1493,5.11,17.8199,-98.8908,-81.0709,1
7/8/2014,96.27,96.8,93.92,95.35,65222000,-20.2797,11.1234,4.52,17.0041,-103.3457,-86.3416,0
7/7/2014,94.14,95.99,94.1,95.968,56468000,-0.347,11.1701,5.058,15.7877,-107.5968,-91.8091,1
7/3/2014,93.67,94.1,93.2,94.03,22891800,-1.573,10.0692,2.17,14.0287,-111.5437,-97.515,1
7/2/2014,93.865,94.06,93.09,93.48,28465000,-13.3484,9.7745,1.3,11.8687,-115.0509,-103.1821,0
7/1/2014,93.52,94.07,93.13,93.52,38223000,-13.4228,9.7767,1.44,9.1594,-118.018,-108.8586,1
6/30/2014,92.1,93.725,92.09,92.93,49589000,-35.8121,9.5023,0.73,5.7833,-120.3079,-114.5246,1
6/27/2014,90.82,92,90.77,91.98,64029000,-56.8519,9.089,0.7,1.7232,-121.7537,-120.0305,1
6/26/2014,90.37,91.05,89.8,90.9,32629000,-76.8519,8.6486,-1.39,-3.0309,-122.1845,-125.2154,1
6/25/2014,90.21,90.7,89.65,90.36,36869000,-99.8736,8.4427,-3.5,-8.4752,-121.4268,-129.902,1
6/24/2014,90.75,91.74,90.19,90.28,39036000,-99.984,8.4143,-3.97,-14.6313,-119.308,-133.9393,0
6/23/2014,91.32,91.62,90.6,90.83,43694000,-99.959,8.431,-2.87,-21.4858,-115.6502,-137.136,0
6/20/2014,91.85,92.55,90.9,90.91,100898000,-99.9946,8.4332,-554.66,-28.9988,-110.2787,-139.2775,0
6/19/2014,92.29,92.3,91.3389,91.86,35528000,-99.8251,8.4582,-555.49,-36.964,-103.0291,-139.9931,0
6/18/2014,92.27,92.29,91.35,92.18,33514000,-99.768,8.4661,-552.64,-45.1788,-93.788,-138.9669,1
6/17/2014,92.31,92.7,91.8,92.08,29726000,-99.7859,8.4414,-545.46,-53.175,-82.4933,-135.6683,0
6/16/2014,91.51,92.75,91.45,92.2,35561000,-99.7644,8.444,-536.45,-60.2751,-69.1996,-129.4747,1
6/13/2014,92.2,92.44,90.88,91.28,54525000,-99.9286,8.2478,-541.72,-65.5674,-54.1308,-119.6982,0
6/12/2014,94.04,94.12,91.9,92.29,54749000,-99.9035,8.2659,-543.09,-67.6462,-37.739,-105.3852,1
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
