,1. open,2. high,3. low,4. close,5. adjusted close,8. split coefficient,MACD_Hist,MACD,MACD_Signal,RSI,WILLR,ADX,MOM,Labels,Price Diffs,Price Diff Labels
1597,557.54,568.18,555.75,568.1,72.1752,1.0,0.0158,22.1468,22.131,81.9999,-0.1363,56.6855,32.69,1,3.97,6
1598,548.982,552.0,547.0,552.0,70.1297,1.0,-1.0973,21.0297,22.127,77.9428,-0.0,56.9755,26.24,1,6.42,7
1599,544.21,547.74,543.11,545.17,69.262,1.0,-1.4639,20.9374,22.4013,75.7936,-6.895,58.0555,22.76,1,7.72,7
1600,534.69,542.99,532.12,541.99,68.858,1.0,-1.5569,21.2104,22.7673,74.729,-12.9827,59.4585,25.6,1,7.51,7
1601,536.8,537.78,523.3,530.69,67.4224,1.0,-1.5824,21.5741,23.1565,70.4393,-28.4508,61.2471,17.65,1,6.97,7
1602,523.66,533.69,516.221,530.26,67.3677,1.0,-0.677,22.8751,23.5521,70.2609,-29.1491,63.4927,15.41,1,7.03,7
1603,545.42,547.48,526.0,533.16,67.7362,1.0,0.5253,24.2467,23.7214,73.0203,-24.4398,66.1712,31.04,1,7.17,7
1604,544.24,546.8,542.52,545.18,69.2633,1.0,1.7593,25.3493,23.5901,86.0229,-4.9204,67.8256,42.97,1,2.91,6
1605,548.17,548.21,538.77,544.47,69.1731,1.0,2.0139,25.1642,23.1502,85.8851,-6.0734,66.9119,46.8,1,0.96,5
1606,541.56,547.61,535.7,542.44,68.9152,1.0,1.9873,24.6341,22.6468,85.5055,-7.7107,65.928,32.98,1,0.35,5
1607,527.96,535.41,525.85,535.41,68.02199999999999,1.0,1.656,23.8059,22.1499,84.1335,-0.0,64.8804,32.81,1,0.84,5
1608,521.31,528.5,516.28,525.76,66.796,1.0,1.3824,23.1184,21.7359,81.9565,-4.2867,64.0174,32.34,1,0.63,5
1609,519.67,522.9,518.64,522.41,66.3704,1.0,1.4967,22.8871,21.3903,81.1216,-5.6984,63.266999999999996,29.24,1,1.0,6
1610,514.54,517.8296,509.5,516.39,65.6056,1.0,1.5839,22.6001,21.0162,79.5418,-13.9969,62.6184,39.71,1,2.13,6
1611,513.08,515.49,509.07,513.04,65.18,1.0,1.8978,22.5179,20.6202,78.6172,-18.3239,62.0748,44.21,1,4.08,6
1612,506.88,514.85,504.12,514.85,65.41,1.0,2.2809,22.4267,20.1457,80.4412,-15.8208,61.5627,50.88,1,3.76,6
1613,503.11,507.77,500.3,502.12,63.7927,1.0,2.2242,21.7997,19.5755,76.9485,-33.0101,61.0306,42.44,1,5.12,7
1614,491.5,504.89,486.63,502.21,63.8041,1.0,2.9589999999999996,21.9785,19.0195,77.0388,-29.7651,60.6762,47.09,1,4.22,6
1615,514.26,526.29,496.89,497.67,63.2273,1.0,3.5982,21.8779,18.2797,75.703,-34.6825,60.3879,41.48,1,3.57,6
1616,504.66,509.56,502.0,509.46,64.7252,1.0,4.5133,21.8935,17.3802,88.056,-0.1506,58.4066,52.98,1,1.65,6
1617,499.53,503.83,497.09,502.6,63.8536,1.0,4.1427,20.3945,16.2518,86.9012,-2.0267,56.5395,49.59,1,1.75,6
1618,490.96,497.62,488.55,493.42,62.6873,1.0,3.6669,18.8831,15.2162,85.1126,-5.3798,54.6437,46.14,1,2.49,6
1619,480.76,496.75,480.56,493.17,62.6556,1.0,3.3145,17.614,14.2994,85.061,-4.6373,52.74,48.54,1,2.75,6
1620,470.5,476.79,469.7,476.68,60.5606,1.0,2.2926,15.7634,13.4708,81.0364,-0.1922,50.7097,30.02,1,3.23,6
1621,465.25,469.75,464.58099999999996,468.83,59.5633,1.0,1.9534,14.8511,12.8977,78.4728,-1.8327,49.1083,48.42,1,4.24,6
1622,458.38,464.98,458.20099999999996,463.97,58.9458,1.0,1.8606,14.2699,12.4093,76.6588,-2.2232,47.6807,36.561,1,4.28,6
1623,457.3,460.0,455.56,459.68,58.4008,1.0,1.8712,13.8154,11.9441,74.92699999999999,-0.7911,46.3752,39.38,1,6.32,7
1624,455.9,457.17,453.98,455.12,57.8215,1.0,1.9948,13.4711,11.4763,72.9458,-9.5958,45.2395,27.37,1,6.03,7
1625,458.41,458.99,455.55,456.19,57.9574,1.0,2.3223,13.3,10.9777,74.2237,-6.9427,44.1819,27.08,1,4.73,6
1626,455.59,458.24,453.07,456.48,57.9942,1.0,2.3822,12.7792,10.3971,74.5524,-4.4467,42.684,31.78,1,4.66,6
1627,445.71,453.9,445.39,453.01,57.5534,1.0,2.0976,11.8991,9.8015,73.2355,-4.0235,41.1078,33.2,1,3.01,6
1628,444.34,448.48,443.77,447.28,56.8254,1.0,1.6789,10.956,9.2771,70.9287,-20.0335,39.6264,25.89,1,2.74,6
1629,448.36,448.79,443.14,444.63,56.4887,1.0,1.3189,10.1763,8.8574,69.8113,-27.4378,38.327,22.08,1,2.46,6
1630,454.44,454.45,443.73,446.66,56.7466,1.0,0.7753,9.302999999999999,8.5277,71.7736,-18.6453,36.9276,23.42,1,1.65,6
1631,425.1001,425.1001,419.55,420.41,53.4117,1.0,-0.4876,7.8462,8.3339,57.3934,-49.6129,35.3098,-1.32,1,4.41,6
1632,422.67,428.45,422.3,427.409,54.3009,1.0,0.0897,8.5455,8.4558,65.6776,-17.7031,35.9545,5.0089999999999995,1,3.66,6
1633,427.49,427.5,419.75,420.3,53.3977,1.0,0.1678,8.6011,8.4333,60.2687,-39.7037,35.9788,2.27,1,4.6,6
1634,430.15,431.369,426.51,427.75,54.3442,1.0,0.8794,9.2708,8.3914,71.1852,-11.7275,36.1164,14.31,1,3.21,6
1635,426.96,429.47,426.3,429.11,54.516999999999996,1.0,1.0606,9.2322,8.1715,73.4401,-1.2431,34.4612,17.88,1,2.31,6
1636,424.2,425.99,422.96,424.7,53.9567,1.0,1.0037,8.9101,7.9064,70.6398,-11.1968,32.8344,19.7,1,2.53,6
1637,419.7,420.45,418.66,419.81,53.3354,1.0,1.163,8.8185,7.6554,67.0643,-28.1012,31.3843,14.69,1,3.41,6
1638,422.28,422.9,418.75,421.39,53.5362,1.0,1.7064,9.0711,7.3647,69.6076,-20.0948,30.3817,18.75,0,-0.12,4
1639,422.68,422.85,419.31,422.55,53.6836,1.0,2.1627,9.1008,6.9381,71.4549,-14.5495,29.2766,16.02,1,0.62,5
1640,425.9101,426.0,421.5,423.24,53.7712,1.0,2.4907,8.8881,6.3974,72.518,-11.1386,27.9383,19.91,0,-0.37,4
1641,425.5001,427.75,421.35,421.73,53.5794,1.0,2.6425,8.4172,5.7747,71.6612,-12.7354,25.924,23.18,1,0.76,5
1642,419.77,422.75,419.22,422.4,53.6645,1.0,2.7333,7.8474,5.1141,72.5936,-0.8106,23.7547,25.955,1,0.85,5
1643,414.95,418.55,412.67,418.03,53.1093,1.0,2.5069999999999997,6.9378,4.4308,70.2492,-1.2922,21.8106,22.08,1,0.85,5
1644,410.0,414.68,409.28,413.44,52.5262,1.0,2.3168,6.1208,3.804,67.5411,-3.3514,20.0891,31.23,1,0.81,5
1645,409.4,412.5,409.0,411.23,52.2454,1.0,2.2316,5.4564,3.2248,66.164,-3.6473,18.6144,30.21,1,1.29,6
1646,403.51,406.28,403.49,405.0,51.4539,1.0,2.0871,4.754,2.6669,61.9371,-13.0213,17.2527,26.06,1,2.23,6
1647,403.4,405.65,400.51,405.12,51.4691,1.0,2.2776,4.4227,2.1451,62.0758,-12.6393,16.5078,24.93,1,2.3,6
1648,406.89,408.25,401.34,402.64,51.1541,1.0,2.3476,3.9233,1.5757,60.3729,-20.5349,15.7845,13.83,1,2.43,6
1649,403.1,409.09,403.02,406.53,51.6483,1.0,2.4924,3.4813,0.9888,64.5978,-8.1503,14.8363,14.69,1,2.02,6
1650,399.69,403.59,399.495,403.33,51.2417,1.0,2.1047,2.4704,0.3657,62.5985,-1.0035,13.4802,9.71,1,1.87,6
1651,397.0,399.13,396.1,398.55,50.6344,1.0,1.6305,1.47,-0.1604,59.4197,-2.7039999999999997,12.6183,7.89,1,1.89,6
1652,396.69,397.3,392.01,396.445,50.367,1.0,1.2265,0.6585,-0.5681,57.9586,-4.3578,12.2405,7.355,1,1.88,6
1653,387.76,396.1,387.26,395.95,50.3041,1.0,0.7021,-0.1726,-0.8747,57.6254,-2.456,12.0717,5.0,1,1.15,6
1654,382.47,384.85,380.48,382.21,48.5585,1.0,-0.1301,-1.1804,-1.0502,46.7488,-75.8142,12.044,-10.8,1,2.91,6
1655,380.36,384.15,379.57,381.02,48.4073,1.0,-0.0329,-1.0506,-1.0177,45.6264,-58.718,12.2037,-8.68,1,2.75,6
1656,383.33,383.74,378.31,378.94,48.1431,1.0,0.2611,-0.7484,-1.0095,43.7004,-66.6539,12.2487,-8.99,1,3.51,6
1657,386.7,387.38,377.68,380.19,48.3019,1.0,0.9346,-0.1401,-1.0747,44.5816,-49.0178,12.2266,-2.01,1,2.94,6
1658,393.0,395.4,387.1,388.81,49.397,1.0,1.8195,0.5111,-1.3084,51.1919,-22.9677,12.2027,15.61,1,1.24,6
1659,391.68,393.9,389.45,391.84,49.782,1.0,2.2204,0.4571,-1.7633,53.7954,-13.8108,12.7958,15.72,1,0.59,5
1660,392.85,394.04,391.03,393.62,50.0081,1.0,2.3914,0.0731,-2.3183,55.3304,-8.4316,13.055,30.05,1,0.3,5
1661,391.45,395.5,390.23,390.66,49.632,1.0,2.3168,-0.5994,-2.9162,53.2715,-17.3769,13.0783,23.67,0,-1.07,3
1662,389.93,390.94,386.7625,389.09,49.4326,1.0,2.3478,-1.1476,-3.4954,52.18600000000001,-22.1215,13.1034,12.58,0,-1.03,3
1663,392.51,394.63,389.38,390.95,49.6689,1.0,2.4115,-1.6708,-4.0823,53.5545,-16.5005,13.6793,21.94,0,-1.53,3
1664,393.49,396.41,390.38800000000003,393.01,49.9306,1.0,2.1816,-2.5036,-4.6852,55.0389,-10.275,13.9293,18.07,0,-1.63,3
1665,389.83,393.6299,388.58,389.7,49.5101,1.0,1.4907,-3.74,-5.2306,53.0994,-12.9657,14.0577,12.29,0,-0.11,4
1666,382.54,389.0,380.75,387.93,49.2852,1.0,0.6767,-4.9266,-5.6033,52.0728,-11.5385,14.495,3.16,1,0.5,5
1667,381.29,382.276,378.3,382.2,48.5572,1.0,-0.4167,-6.1892,-5.7725,48.6972,-44.2904,15.4847,-6.63,1,1.45,6
1668,375.84,378.83,370.2,373.2,47.4138,1.0,-1.4591,-7.1274,-5.6683,42.8238,-73.7024,15.9677,-6.06,1,2.22,6
1669,372.35,376.72,370.33,376.12,47.7848,1.0,-2.0012,-7.3047,-5.3035,44.3535,-71.3518,16.0231,-8.5,1,1.65,6
1670,368.42,371.15,363.32,363.57,46.1903,1.0,-2.9189999999999996,-7.7222,-4.8032,35.101,-99.4405,15.7949,-21.65,1,3.48,6
1671,374.51,375.84,366.88,366.99,46.6248,1.0,-2.7914,-6.8649,-4.0735,36.6427,-97.4341,14.7575,-28.29,1,3.31,6
1672,371.02,377.93,370.94,376.51,47.8343,1.0,-2.6434,-6.0191,-3.3756,41.3356,-74.8159,13.9346,-29.72,1,1.68,6
1673,370.4,371.68,365.91,369.01,46.8815,1.0,-3.1064,-5.8212,-2.7148,35.2712,-92.6348,13.397,-30.72,1,2.4,6
1674,378.92,379.99,374.88,374.94,47.6349,1.0,-2.7822,-4.7204,-1.9382,38.168,-99.8188,11.933,-25.3,1,0.92,5
1675,383.98,384.58,375.5,377.41,47.9487,1.0,-2.6078,-3.8504,-1.2426,39.4202,-94.3541,11.1112,-25.66,0,-0.53,4
1676,389.25,391.14,384.32,384.77,48.8837,1.0,-2.3448,-2.9355,-0.5907,43.356,-78.895,10.2821,-12.64,0,-1.1,3
1677,380.8,389.5,379.45,388.83,49.3995,1.0,-2.47,-2.4744,-0.0045,45.6928,-65.8529,10.242,-7.68,0,-3.21,3
1678,383.5201,385.25,378.2,379.26,48.1837,1.0,-2.8763,-2.2633,0.613,38.4293,-96.5949,9.9847,-25.52,0,-1.56,3
1679,386.61,388.7,380.26,384.62,48.8647,1.0,-2.3187,-0.9866,1.3321,41.3022,-85.0017,9.1455,-20.33,0,-1.03,3
1680,397.03,397.21,382.15,385.22,48.9409,1.0,-1.8001,0.1116,1.9118,41.6257,-88.7049,8.4232,-19.47,0,-2.06,3
1681,396.97,400.89,394.23,395.28,50.218999999999994,1.0,-0.9112,1.4506,2.3618,47.4061,-75.6189,7.8087,-5.32,0,-2.58,3
1682,402.21,408.0,401.56,406.23,51.6102,1.0,-0.4753,2.1143,2.5896,55.146,-16.6846,8.3236,8.46,0,-3.66,3
1683,399.91,400.0,396.13,399.73,50.7844,1.0,-0.8927,1.8157,2.7084,50.7102,-51.6685,8.175,-6.04,0,-1.9,3
1684,402.03,403.44,399.16,400.24,50.8491,1.0,-0.8616,2.07,2.9316,51.0782,-72.1347,8.6823,7.37,0,-1.45,3
1685,399.07,403.4,395.36,403.07,51.2087,1.0,-0.8345,2.3125,3.147,53.0625,-65.7302,9.1035,7.76,0,-3.02,3
1686,400.09,400.44,395.11,397.41,50.4896,1.0,-1.0553,2.3003,3.3556,49.4128,-81.4743,9.5615,-1.21,0,-1.62,3
1687,397.41,399.5,393.22,396.51,50.3753,1.0,-0.7919,2.8276,3.6195,48.8253,-83.9777,10.2208,-25.73,0,-1.43,3
1688,402.42,409.33,401.05,404.78,51.4259,1.0,-0.2664,3.551,3.8174,54.1961,-60.9736,10.8315,-15.21,0,-1.21,3
1689,403.0,406.35,402.51,404.95,51.4475,1.0,-0.3033,3.5807,3.884,54.3101,-60.5007,11.0165,-17.05,1,0.16,5
1690,407.56,409.0,401.89,404.69,51.4145,1.0,-0.4106,3.5493,3.9599,54.1732,-45.3908,11.4996,-3.74,0,-0.63,4
1691,401.76,402.55,393.151,400.6,50.8949,1.0,-0.5785,3.484,4.0625,52.075,-44.8369,12.0197,-1.59,0,-0.05,4
1692,405.03,406.55,397.38,397.77,50.5353,1.0,-0.4408,3.7663,4.2071,50.6225,-49.6985,12.7131,-2.52,1,0.67,5
1693,396.18,406.5,395.4,405.77,51.5517,1.0,0.0428,4.3601,4.3173,54.998000000000005,-31.5211,13.5338,16.96,0,-1.06,3
1694,398.1,399.14,390.75,392.87,49.9128,1.0,-0.0666,4.2401,4.3066,48.3081,-46.6878,14.4219,23.07,1,0.46,5
1695,400.0,400.35,394.21,395.31,50.2228,1.0,1.0153,5.3386,4.3233,49.6032,-43.3205,15.0448,17.94,1,1.2,6
1696,401.35,408.41900000000004,397.8,398.62,50.6433,1.0,2.3452,6.4146,4.0694,51.3369,-38.7524,15.9926,20.37,1,0.8,5
1697,421.76,424.8067,415.99,422.24,53.6442,1.0,3.8746,7.3577,3.4831,66.8099,-6.1551,17.1445,49.74,0,-2.23,3
1698,421.74,426.7,415.94,419.99,53.3583,1.0,3.535,6.0495,2.5145,65.9008,-9.2603,16.6679,45.39,0,-2.46,3
1699,416.83,422.0,415.27,422.0,53.6137,1.0,2.89,4.5208,1.6308,67.433,-0.0,16.1547,40.68,0,-3.08,3
1700,404.98,408.43,402.85,408.43,51.8897,1.0,1.3909,2.2992,0.9083,61.8765,-1.4906,15.9073,17.86,0,-0.34,4
1701,407.34,409.25,400.14,402.19,51.0969,1.0,0.2513,0.8119,0.5605,58.8809,-12.834000000000001,16.6406,5.18,0,-1.18,3
1702,392.57,403.18,391.5,400.29,50.8555,1.0,-0.9607,-0.46299999999999997,0.4977,57.9466,-17.1465,17.4303,1.03,0,-0.63,4
1703,379.09,388.81,378.21,388.81,49.397,1.0,-2.6278,-1.8899,0.7379,51.8024,-48.6711,18.7583,-14.36,1,1.25,6
1704,375.78,377.74,368.48900000000003,369.8,46.9818,1.0,-3.9097,-2.5149,1.3948,37.8372,-77.3244,18.9041,-34.5,1,6.66,7
1705,373.33,384.78,371.8045,377.37,47.9436,1.0,-3.7126,-1.3404,2.3722,42.3776,-66.2926,17.8117,-24.45,1,5.41,7
1706,367.86,379.82,360.3,378.25,48.0554,1.0,-3.8929,-0.5926,3.3004,42.9337,-65.0102,16.8423,-33.89,1,5.56,7
1707,374.57,381.8,354.24,372.5,47.3249,1.0,-3.9927,0.2809,4.2736,37.9969,-73.3897,15.2047,-40.95,1,4.56,6
1708,380.37,382.64,373.171,374.6,47.5917,1.0,-3.2946,1.9772,5.2718,39.1453,-97.1241,13.4412,-37.03,1,3.51,6
1709,387.12,388.89,381.18,381.32,48.4454,1.0,-2.1958,3.8996,6.0954,43.0079,-97.4889,12.6927,-19.18,1,2.41,6
1710,401.92,402.21,386.21,390.57,49.6206,1.0,-1.0319,5.6125,6.6443,49.215,-63.3634,12.5066,-2.39,0,-0.22,4
1711,400.19,403.74,396.51,397.01,50.4388,1.0,-0.1271,6.7752,6.9023,54.2794,-50.7261,12.732000000000001,7.71,0,-3.46,3
1712,408.73,409.25,398.06,399.26,50.7246,1.0,0.5709,7.505,6.9341,56.1541,-46.3108,13.464,14.64,0,-2.78,3
1713,399.86,403.98,391.3,403.17,51.2214,1.0,1.3069,8.0982,6.7914,59.4683,-38.6381,14.0921,23.23,0,-3.17,3
1714,400.28,406.74,399.85,404.3,51.365,1.0,1.8749,8.3395,6.4646,60.4254,-32.9195,15.0882,26.82,0,-4.04,3
1715,401.03,409.82,396.7,401.82,51.0499,1.0,2.4152,8.4112,5.9959,59.0834,-37.3182,15.4687,17.68,0,-3.46,3
1716,419.64,421.59,412.0,412.14,52.361000000000004,1.0,3.2406,8.6327,5.3921,67.9925,-19.0138,15.8785,28.21,0,-3.92,3
1717,415.25,422.86,411.19,413.45,52.5274,1.0,3.1573,7.7392,4.582,69.2228,-16.6903,14.5085,33.71,0,-2.91,3
1718,397.0,413.23,395.2045,411.63,52.2962,1.0,2.5602,6.3528,3.7926,68.4872,-3.4225,13.0331,37.58,0,-1.86,3
1719,395.54,400.50300000000004,395.03,400.5,50.8822,1.0,1.5236,4.6762,3.1526,63.5383,-0.0088,12.1138,19.47,0,-0.16,4
1720,391.43,393.66,389.9,392.96,49.9242,1.0,0.8297,3.6014,2.7717,59.5413,-2.5754,12.2315,8.13,1,1.3,6
1721,387.02,392.21,385.76,389.3,49.4593,1.0,0.3806,2.9449,2.5643,57.4383,-10.6946,13.0876,-0.69,1,1.91,6
1722,382.14,386.21,380.25,384.62,48.8647,1.0,-0.0324,2.4367,2.4691,54.6388,-27.548000000000002,14.0171,-5.35,1,2.19,6
1723,375.89,380.88,371.9,379.94,48.2701,1.0,-0.248,2.2293,2.4773,51.688,-34.6066,14.3253,-3.64,1,4.09,6
1724,383.93,386.0,375.02,377.48,47.9576,1.0,-0.1307,2.4085,2.5392,50.1037,-39.4701,13.9855,3.76,1,4.57,6
1725,382.4,388.61,382.31,384.14,48.8037,1.0,0.2808,2.8528,2.5719,54.6053,-21.4653,13.9015,7.96,1,3.49,6
1726,385.56,385.6,382.0,383.93,48.777,1.0,0.1985,2.7002,2.5017,54.4855,-22.033,14.5194,10.33,1,2.11,6
1727,367.37,380.33,366.48,379.74,48.2447,1.0,0.0355,2.4875,2.4521,52.1471,-33.3604,14.8315,23.3,1,1.68,6
1728,374.74,378.0,371.83,374.05,47.5218,1.0,0.1633,2.6066,2.4432,48.8322,-48.7429,14.5229,18.02,1,1.94,6
1729,385.82,387.3399,380.72,381.03,48.4086,1.0,0.8975,3.2999,2.4024,53.0156,-29.8729,14.6715,14.98,1,0.46,5
1730,390.57,392.08,381.86,384.83,48.8914,1.0,1.2482,3.4262,2.178,55.4155,-19.5999,15.7387,4.39,0,-0.62,4
1731,388.25,391.84,386.21,389.99,49.5469,1.0,1.2846,3.1506,1.8659999999999999,58.7701,-5.034,16.8861,9.51,0,-1.59,3
1732,388.18,391.5,388.0,389.97,49.5444,1.0,0.6829,2.2277,1.5448,58.7611,-4.2021,17.6456,6.56,0,-0.74,4
1733,371.17,383.8,370.8008,383.58,48.7325,1.0,-0.3548,1.0193,1.3741,55.9107,-4.638,18.2657,6.59,1,0.04,5
1734,365.08,375.45,365.0,373.72,47.4799,1.0,-1.35,0.1128,1.4628,51.0642,-35.2113,19.6696,0.02,1,0.76,5
1735,373.47,378.96,370.6,376.18,47.7924,1.0,-1.8423,-0.042,1.8003,52.3986,-27.5117,20.2606,12.49,0,-0.27,4
1736,360.3,373.64,357.0,373.6,47.4646,1.0,-2.7503,-0.4894,2.2609,51.1556,-46.2663,21.4424,-0.41,1,0.94,5
1737,364.51,364.88,355.09,356.44,45.2845,1.0,-3.7391,-0.7907,2.9484,41.7634,-91.5618,22.0979,3.23,1,3.61,6
1738,362.17,367.0,356.0,356.03,45.2324,1.0,-3.2997,0.5835,3.8832,41.5139,-93.2932,21.6535,-17.59,1,4.31,6
1739,370.84,372.65,361.37,366.05,46.5054,1.0,-2.3374,2.3708,4.7081,45.9849,-71.9664,21.2466,-11.32,1,3.04,6
1740,382.31,384.52,378.0,380.44,48.3336,1.0,-1.6952,3.5972,5.2925,53.696999999999996,-41.0069,21.2374,-12.13,1,0.4,5
1741,381.52,383.37,376.06,380.48,48.3387,1.0,-2.0711,3.6451,5.7163,53.7202,-40.9208,22.8138,-8.43,0,-0.86,4
1742,379.63,384.97,378.09,383.41,48.7109,1.0,-2.5849,3.6492,6.2341,55.3506,-38.7545,24.4855,-13.34,0,-0.92,4
1743,378.07,379.64,374.23,376.99,47.8953,1.0,-3.5773,3.303,6.8803,52.412,-53.4382,26.2157,-13.49,0,-0.43,4
1744,370.52,375.45,364.72,373.7,47.4773,1.0,-4.3079,3.4667,7.7746,50.8734,-59.8291,27.7676,-18.12,0,-2.19,3
1745,371.15,374.65,362.5,363.69,46.2056,1.0,-4.8913,3.9602,8.8516,45.9349,-79.2735,28.9196,-28.9,0,-0.97,4
1746,361.3,374.61,355.0,374.01,47.5167,1.0,-4.5226,5.5518,10.0744,50.8263,-59.2269,30.0612,-29.4,0,-1.01,3
1747,361.69,367.77,353.02,353.21,44.8741,1.0,-4.7534,6.4516,11.2051,38.5873,-99.6309,31.285999999999998,-45.29,1,3.46,6
1748,380.44,383.5,362.57,373.62,47.4672,1.0,-2.7693,9.6241,12.3934,49.9047,-73.6466,31.7979,-19.68,1,0.87,5
1749,389.41,391.32,377.35,377.37,47.9436,1.0,-1.6304,11.4553,13.0857,52.5334,-69.1739,33.1336,-9.92,1,0.77,5
1750,390.98,393.55,382.24,392.57,49.8747,1.0,-0.2492,13.2441,13.4933,65.524,-26.3181,35.2038,5.67,0,-1.98,3
1751,397.65,397.9,388.35,388.91,49.4097,1.0,0.2314,13.787,13.5556,63.5063,-32.3713,36.7788,12.06,0,-1.93,3
1752,397.78,399.5,392.37,396.75,50.4058,1.0,1.1542,14.652000000000001,13.4978,71.8731,-16.0922,37.5708,22.95,0,-4.2,3
1753,387.64,395.15,384.0,390.48,49.6092,1.0,1.5355,14.7448,13.2093,68.8228,-25.0895,37.7739,25.56,0,-2.09,3
1754,391.62,396.99,388.13,391.82,49.7794,1.0,2.4617,15.2871,12.8254,70.3365,-22.6915,38.3528,34.05,0,-4.91,3
1755,400.59,402.64,392.15,392.59,49.8772,1.0,3.4105,15.6204,12.2099,71.1718,-21.3135,38.2978,34.57,0,-2.41,3
1756,400.0,404.5,399.68,403.41,51.2519,1.0,4.383,15.7403,11.3573,84.2227,-1.9506,37.5414,49.66,0,-3.31,3
1757,390.35,400.0,389.62,398.5,50.6281,1.0,4.3012,14.5627,10.2616,82.9016,-2.8148,35.27,44.5,0,-0.75,4
1758,388.32,395.05,387.75,393.3,49.9674,1.0,4.1615,13.3478,9.1863,81.3671,-5.5235,33.0173,33.59,0,-0.56,4
1759,386.95,390.06,383.9,387.29,49.2039,1.0,3.9865,12.1324,8.1459,79.3814,-14.4675,30.822,30.09,1,1.2,6
1760,396.12,396.27,386.0,386.9,49.1543,1.0,3.8673,11.0166,7.1493,79.2481,-14.7722,28.7121,35.14,1,0.45,5
1761,378.0,378.65,373.32,376.85,47.8775,1.0,3.2894,9.4718,6.1825,75.4515,-3.8486,26.0166,27.42,1,1.9,6
1762,365.43,374.65,365.28,373.8,47.49,1.0,3.0256,8.3857,5.3601,74.117,-1.9874,24.1501,30.54,1,2.39,6
1763,361.17,365.0,359.17,364.92,46.3619,1.0,2.5842,7.1879,4.6037,69.6578,-0.2119,22.4651,29.25,1,4.89,6
1764,361.01,361.61,356.34,357.77,45.4535,1.0,2.5011,6.4588,3.9577,65.1716,-10.5148,21.6266,23.73,1,5.17,7
1765,358.33,360.0,356.38,358.02,45.4852,1.0,2.8298,6.1622,3.3324,65.486,-4.7278,21.1497,22.76,1,4.48,6
1766,353.53,357.68,348.62,353.75,44.9427,1.0,3.0435,5.6685,2.6249,62.6268,-14.9236,20.8474,21.71,1,4.26,6
1767,356.34,359.77,352.82,354.0,44.9745,1.0,3.5266,5.3907,1.864,62.9101,-13.3929,20.8309,27.65,1,4.18,6
1768,353.34,360.0,352.2,359.71,45.6999,1.0,3.9498,4.9322,0.9824,69.5869,-0.5859,19.8902,28.48,1,2.18,6
1769,354.67,358.0,354.0,357.2,45.3811,1.0,3.699,3.6939,-0.0051,68.2097,-1.6842,18.8771,34.59,1,2.11,6
1770,348.95,354.1,346.71,351.76,44.6899,1.0,3.2451,2.3153,-0.9298,65.0221,-5.367000000000001,18.0045,26.46,1,1.67,6
1771,343.0,349.83,342.5,349.43,44.3939,1.0,2.8169,1.0759,-1.7411,63.5693,-1.0170000000000001,17.5114,34.11,1,1.06,6
1772,335.95,343.5,334.2,343.26,43.61,1.0,2.1608,-0.2845,-2.4453,59.4253,-0.7273,17.5177,23.0,1,1.88,6
1773,334.7,336.13,332.84,335.67,42.6457,1.0,1.597,-1.3885,-2.9855,53.3659,-3.9313,18.4501,10.51,1,2.3,6
1774,336.04,336.37,331.88,334.04,42.4387,1.0,1.3801,-2.0047,-3.3848,51.9344,-10.1527,18.9234,7.29,1,2.54,6
1775,333.65,336.7,333.44,335.26,42.5937,1.0,1.1339,-2.5959,-3.7298,53.0665,-5.4962,19.433,2.82,1,3.11,6
1776,327.59,333.9,327.25,332.04,42.1846,1.0,0.5762,-3.437,-4.0133,50.4177,-11.357999999999999,20.2203,5.44,1,3.2,6
1777,331.37,333.15,325.09,326.35,41.4617,1.0,0.0246,-4.1328,-4.1573,45.3573,-42.8211,20.5425,0.45,1,3.23,6
1778,318.94,331.69,318.12,331.23,42.0817,1.0,-0.2179,-4.3813,-4.1635,49.37,-43.2832,20.7482,-0.26,1,2.31,6
1779,325.16,328.9,322.38,322.61,40.9865,1.0,-1.0227,-5.1317,-4.109,40.7762,-66.8673,20.703000000000003,-9.63,1,2.62,6
1780,316.68,325.8,315.2,325.3,41.3283,1.0,-1.2838,-5.1372,-3.8533,42.8856,-60.5123,21.1785,-6.74,1,1.32,6
1781,317.355,317.7,310.5,315.32,40.0603,1.0,-1.8109,-5.3433,-3.5324,30.4997,-88.4224,21.1428,-22.72,1,2.38,6
1782,328.99,329.25,319.36,320.26,40.688,1.0,-1.4328,-4.5125,-3.0797,33.8764,-94.2903,19.4419,-23.18,1,1.91,6
1783,326.9,328.6811,318.33,325.16,41.3105,1.0,-1.168,-3.8895,-2.7214,37.7231,-79.7941,18.5713,-20.941999999999997,1,0.87,5
1784,329.75,330.3,324.88,326.75,41.5125,1.0,-1.1071,-3.5366,-2.4294,39.0594,-93.1381,17.4999,-18.76,0,-0.05,4
1785,330.0,333.25,329.31,332.44,42.2354,1.0,-1.044,-3.1966,-2.1527,44.271,-72.7662,17.2071,-15.39,0,-0.15,4
1786,327.2,328.31,325.07,326.6,41.4934,1.0,-1.4039,-3.2956,-1.8917,36.1519,-94.3463,17.5954,-10.81,0,-0.51,4
1787,330.55,331.66,325.51,325.9,41.4045,1.0,-1.2386,-2.7793,-1.5407,35.0995,-98.535,16.833,-9.1,0,-0.08,4
